"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
670845,"October 5, 2016","North Dakota",Enderlin,N/A,0,1,N/A
669871,"October 4, 2016",Tennessee,Nashville,"1400 block of 16th Avenue North",0,1,N/A
669506,"October 4, 2016",Florida,Immokalee,"300 block of South Seventh Street",0,1,N/A
668384,"October 2, 2016",Tennessee,Memphis,"3400 block of Dupre Street",0,1,N/A
669115,"October 2, 2016",Pennsylvania,Indiana,"Airport Road",0,1,N/A
669118,"October 1, 2016",Ohio,Lima,"4251 Reservoir Road",0,1,N/A
663758,"September 26, 2016",Kentucky,Lexington,"3500 block of Gunbow Court",0,1,N/A
663838,"September 26, 2016",Georgia,Norcross,"1400 block of Wingfoot Way",0,1,N/A
663026,"September 25, 2016",Tennessee,"Nashville (Donelson)","209 Blue Hills Drive",0,1,N/A
663153,"September 24, 2016",Utah,Sandy,"9575 S State St",0,2,N/A
659115,"September 20, 2016","North Carolina",Wilmington,"S 15th St and Castle St",0,1,N/A
680756,"September 16, 2016",Texas,"Harris (county)",N/A,0,1,N/A
665241,"September 16, 2016",Georgia,Rutledge,"Hawkins Ave",0,1,N/A
656636,"September 15, 2016",Wisconsin,Milwaukee,"7878 N 60th Street",0,1,N/A
655959,"September 15, 2016",California,Fresno,"2500 block of Fairmont",0,1,N/A
652572,"September 9, 2016",Michigan,Detroit,"Seven Mile E and Goulburn Ave",0,3,N/A
652360,"September 8, 2016",Tennessee,Nashville,"Wildgrove Court",0,1,N/A
650750,"September 8, 2016",Texas,Alpine,"704 West Sul Ross Ave",1,2,N/A
648404,"September 5, 2016",Kentucky,Lexington,"Augusta Drive",0,1,N/A
645170,"August 31, 2016",Colorado,"Grand Junction","1700 block of Christopher Court",0,1,N/A
643894,"August 30, 2016",Illinois,"Chicago (Englewood)","600 block of West 61st Place",0,1,N/A
643243,"August 30, 2016",Kentucky,Lexington,"175 North Locust Hill Dr",0,1,N/A
641933,"August 29, 2016",Pennsylvania,Philadelphia,"2100 block of South Etting Terr",0,2,N/A
642911,"August 28, 2016",Kansas,Hutchinson,"300 block of East 11th Ave",0,1,N/A
641869,"August 28, 2016",Georgia,Savannah,"1400 block of New Jersey St",0,1,N/A
634547,"August 19, 2016",Michigan,Detroit,"Glastonbury Ave",0,1,N/A
633041,"August 15, 2016",Indiana,"Michigan City","1107 Wabash St",0,1,N/A
630044,"August 14, 2016",Pennsylvania,Erie,"200 block of W 20th St",0,1,N/A
628869,"August 12, 2016",Washington,"Lake Stevens","13600 block of 12th Street Northeast",0,1,N/A
625394,"August 9, 2016",Pennsylvania,Harrisburg,"2600 Woodlawn Street",0,1,N/A
624220,"August 7, 2016",Virginia,Portsmouth,"100 block of Carol Lane",0,1,N/A
625186,"August 7, 2016",Texas,Texarkana,"300 block of Breckenridge Street",0,1,N/A
622307,"August 4, 2016",Indiana,"Terre Haute",N/A,0,1,N/A
619891,"August 2, 2016","South Carolina",Coward,"4312 Circle Drive",1,1,N/A
618717,"July 31, 2016",Michigan,Jackson,"300 block of Moorman Drive",0,1,N/A
614595,"July 27, 2016",Texas,"Fort Worth","3600 block of Hulen Park Circle",0,1,N/A
613165,"July 24, 2016","North Carolina","Rocky Mount","400 block of Ambler Avenue",0,1,N/A
609677,"July 21, 2016",Florida,"Saint Petersburg","600 block of 44th Street South",0,1,N/A
607656,"July 20, 2016",Michigan,Kalamazoo,"2100 block of Sunnyside Drive",0,1,N/A
604032,"July 15, 2016",Washington,Seattle,"3400 block of 34 Ave S.",0,1,N/A
603099,"July 14, 2016",Michigan,Eastpointe,"22385 Hayes Avenue",0,2,N/A
614688,"July 14, 2016",Colorado,"Denver (Edgewater)",N/A,0,1,N/A
603575,"July 14, 2016",Kentucky,Lexington,"Lindberg Drive",0,1,N/A
602319,"July 13, 2016",Kentucky,Louisville,"3000 block of University Road",0,1,N/A
602199,"July 11, 2016",Alabama,Birmingham,"1700 block of 28th Street Ensley",0,1,N/A
601032,"July 11, 2016",Nebraska,Omaha,"4700 block of Fowler Avenue",0,1,N/A
599208,"July 9, 2016",Florida,Homestead,"SW 132nd Ave and SW 278th St",0,1,N/A
598164,"July 7, 2016","New York","Niagara Falls","22nd Street and Forest Avenue",0,1,N/A
597058,"July 6, 2016",Florida,"Saint Johns (Fruit Cove)","1300 block of Lemonwood Road",0,1,N/A
597618,"July 6, 2016","New Jersey","Jersey City","Arlington Avenue",0,1,N/A
596175,"July 6, 2016",Ohio,"Beachwood (Highland Hills)","4053 Warrensville Center Rd",0,1,N/A
596088,"July 6, 2016",Pennsylvania,Philadelphia,"Bloyd Street",0,1,N/A
595779,"July 4, 2016",Missouri,"Kansas City","2000 block of Benton",0,1,N/A
595391,"July 4, 2016","New York",Buffalo,"200 block of Dartmouth Avenue",0,1,N/A
596302,"July 2, 2016",Texas,Waco,"3100 block of MacArthur Drive",0,1,N/A
593052,"June 30, 2016",Florida,Ocala,"2432 Southwest 3rd Avenue",0,1,N/A
588998,"June 25, 2016",Iowa,"Des Moines","400 block of Orchard Avenue",0,1,N/A
585763,"June 22, 2016",Louisiana,Metairie,"900 block of Zinnia Avenue",0,1,N/A
585613,"June 18, 2016",Utah,Logan,N/A,0,1,N/A
582357,"June 16, 2016","North Carolina","Winston Salem (Winston-salem)","600 Peters Creek Parkway",0,1,N/A
583225,"June 16, 2016",Ohio,Columbus,"2200 block of Cleveland Avenue",0,1,N/A
580558,"June 14, 2016",Delaware,Felton,"50 block of Weatherstone Ln",0,1,N/A
576917,"June 11, 2016",Louisiana,Shreveport,"7008 Pines Rd",0,1,N/A
576231,"June 9, 2016","South Dakota",Frederick,N/A,0,1,N/A
575546,"June 8, 2016",Florida,Apopka,"Warren Sapp Drive and Monk Avenue",0,1,N/A
573970,"June 7, 2016",Ohio,"Berlin Heights","7900 block of State Route 61 Ceylon Road",0,1,N/A
571835,"June 3, 2016",Maryland,Baltimore,"2301 Gwynns Falls Pkwy",0,1,N/A
570745,"June 2, 2016",Delaware,Wilmington,"700 block of S. Van Buren St",0,1,N/A
569838,"June 1, 2016",Florida,"Pembroke Pines","8200 block of Northwest 10th Street",0,1,N/A
568613,"May 29, 2016","New Jersey","Jersey City","West Side Avenue",0,1,N/A
568420,"May 29, 2016",Oklahoma,"Oklahoma City (The Village)",N/A,0,1,N/A
570087,"May 28, 2016",Kentucky,Olmstead,"Olmstead Road",0,1,N/A
567343,"May 28, 2016",Ohio,Columbus,"East 21st Avenue and Lexington",0,2,N/A
567783,"May 27, 2016",Ohio,Columbus,"900 block of East 21st Avenue",0,2,N/A
565692,"May 25, 2016",Kentucky,Hickory,"1434 Hickory Rd",0,1,N/A
565710,"May 25, 2016",Georgia,Atlanta,"Cleveland Avenue and Old Hapeville Road",0,2,N/A
565148,"May 24, 2016","South Carolina",Bennettsville,"Mill Street",0,1,N/A
564998,"May 20, 2016",Michigan,"Port Sanilac","200 block of N Ridge Rd",0,1,N/A
562379,"May 19, 2016",Illinois,Chicago,"1000 block of West 103rd Place",0,1,N/A
581922,"May 19, 2016",Michigan,"Bay City","606 North Lincoln Street",0,1,N/A
561979,"May 18, 2016","South Dakota","Sioux Falls","2600 block of South Duluth Avenue",0,1,N/A
560366,"May 14, 2016",Indiana,Sharpsville,N/A,0,1,N/A
558213,"May 13, 2016","South Carolina",Greenville,"6630 Frontage Road",0,1,N/A
558618,"May 13, 2016",Tennessee,Memphis,"900 block of North Hollywood St.",0,1,N/A
558015,"May 12, 2016",Ohio,"Cleveland (University Heights)","Baintree Rd",0,1,N/A
556398,"May 7, 2016",Mississippi,Jackson,"6100 block of Brown Street",0,1,N/A
554794,"May 5, 2016",Missouri,"Saint Louis","Northgate Dr and Coberg Dr",1,1,N/A
553476,"May 4, 2016",Vermont,Waitsfield,"Elkhorn Road",0,1,N/A
551598,"May 2, 2016",Texas,Dallas,"3606 South Westmoreland Road",0,1,N/A
551295,"May 1, 2016",Vermont,Moretown,"River Rd",0,1,N/A
552126,"April 30, 2016",Tennessee,Memphis,"800 block of South Graham Street",0,1,N/A
552829,"April 29, 2016",Washington,Lakewood,"9330 59th Ave. SE",0,1,N/A
551694,"April 29, 2016","South Carolina",Bluffton,N/A,0,1,N/A
548191,"April 26, 2016",Ohio,Columbus,"Skywae Drive",0,1,N/A
548697,"April 25, 2016",Indiana,Georgetown,"6200 block of State Road 62",0,1,N/A
547295,"April 24, 2016",Texas,Lubbock,"1900 block of 46th Street",0,1,N/A
546999,"April 24, 2016",Indiana,Georgetown,"6200 block of State Road 62",0,1,N/A
546489,"April 23, 2016",Louisiana,"New Orleans","7600 block of Downman Road",0,1,N/A
546340,"April 22, 2016",Illinois,Chicago,"6900 block of South Paxton Avenue",0,1,N/A
545868,"April 21, 2016",Florida,"Saint Augustine (St Augustine)","22 Spring Street",0,1,N/A
545045,"April 20, 2016","New Jersey",Passaic,"Gregory Avenue and Madison Street",0,1,N/A
541816,"April 16, 2016",Texas,Spring,"Roth Forest Lane",0,1,N/A
540879,"April 15, 2016",Mississippi,Jackson,"Hillside Drive",0,1,N/A
541109,"April 13, 2016",Kansas,Wichita,N/A,0,2,N/A
541557,"April 13, 2016",Texas,Bertram,"1200 block of County Road 304",0,1,N/A
539961,"April 12, 2016",Indiana,Gary,"400 block of West 45th Avenue",0,1,N/A
538026,"April 11, 2016",Pennsylvania,"Harrisburg (Steelton)","1800 block of South 19th Street",0,1,N/A
538028,"April 10, 2016",Arkansas,"Hot Springs National Park (Hot Springs)","Hillsdale Terrace",0,1,N/A
538358,"April 10, 2016",California,"San Diego","5700 block of Elk Street",0,2,N/A
537750,"April 10, 2016",Colorado,Keenesburg,"29593 Co Rd 20",0,1,N/A
538667,"April 9, 2016",Massachusetts,Boston,"Fernboro Street",0,1,N/A
539341,"April 9, 2016",Indiana,Gary,"500 block of Madison Street",0,1,N/A
535377,"April 5, 2016",California,Fresno,"Grant Avenue",0,1,N/A
533138,"April 1, 2016","North Carolina",Raleigh,"3700 block of Macinac Island lane",0,1,N/A
531958,"March 30, 2016",Florida,"Port Saint Lucie","200 block of SE Sims Cir",0,1,N/A
530339,"March 28, 2016",Tennessee,Memphis,"Golden Park and Sandy Park",0,1,N/A
531173,"March 28, 2016","North Carolina","Rocky Mount","800 block of Nashville Road",0,1,N/A
529105,"March 24, 2016",Georgia,Macon,"1300 block of Courtland Avenue",0,1,N/A
526735,"March 22, 2016",Wisconsin,"River Falls","600 block of Foster Street",0,1,N/A
526648,"March 22, 2016",Ohio,Toledo,"511 N. Miller St.",0,1,N/A
526161,"March 20, 2016",Kentucky,"Cub Run",N/A,0,1,N/A
525410,"March 19, 2016",Tennessee,Nashville,"1500 block of Charlotte Avenue",0,1,N/A
525283,"March 19, 2016",Delaware,Wilmington,"300 block of New Castle Ave",0,1,N/A
525056,"March 19, 2016",Texas,Levelland,"1400 block of 12th Street",0,1,N/A
525161,"March 18, 2016",Georgia,Savannah,"200 block of Avery Street",0,1,N/A
523883,"March 16, 2016",Virginia,Annandale,"7800 block of Thor Drive",0,1,N/A
524411,"March 16, 2016",Illinois,"East Moline","400 block of 14th Street",0,1,N/A
523277,"March 16, 2016",Illinois,Chicago,"West 92nd and South Throop streets",0,1,N/A
523852,"March 16, 2016",Georgia,Savannah,"2100 block of Florida Avenue",0,1,N/A
522193,"March 14, 2016",Tennessee,Chattanooga,"1504 S Beech St",0,1,N/A
523212,"March 14, 2016",Maine,Calais,"South Street",0,1,N/A
522334,"March 13, 2016",Virginia,Martinsville,"400 block of Clearview Drive",0,1,N/A
521176,"March 12, 2016",Florida,"Fort Mc Coy (Fort McCoy)","1501 NE 231 Avenue",0,6,N/A
521521,"March 12, 2016",Pennsylvania,Dushore,"Broschart Rd",0,1,N/A
521579,"March 12, 2016","New York",Buffalo,"Glendale Pl",0,2,N/A
520369,"March 10, 2016",Illinois,Chicago,"9000 block of South Bishop Street",0,1,N/A
518692,"March 8, 2016",Florida,Largo,"900 block of Starkey Road",0,1,N/A
515871,"March 3, 2016",Kentucky,"Hickory (Viola)","Kentucky 408 East",0,1,N/A
559751,"March 3, 2016",Illinois,Winchester,"East Lewis St",0,1,N/A
513882,"February 29, 2016",Florida,Palatka,"200 block of Benham Street",0,1,N/A
512669,"February 27, 2016",Arizona,Avondale,"12200 block of West Mohave Street",0,2,N/A
513317,"February 27, 2016","North Carolina",Charlotte,"Toddville Road",0,1,N/A
511637,"February 25, 2016",Ohio,Cleveland,"9300 block of Kinsman Road",0,1,N/A
511428,"February 24, 2016",Nebraska,Omaha,"12339 Cuming",0,1,N/A
510639,"February 23, 2016",Missouri,"Saint Louis","900 block of Cass Ave",0,1,N/A
509471,"February 21, 2016",Idaho,Rupert,"624 F Street",0,1,N/A
509294,"February 21, 2016",Arizona,Phoenix,"1700 block of West Tonto Street",0,1,N/A
509518,"February 21, 2016","New York",Geneva,"County Road 6 and Armstrong Road",0,1,N/A
569413,"February 18, 2016",Arizona,Phoenix,"51st Avenue and Thomas Road",0,1,N/A
507431,"February 17, 2016",Massachusetts,Fitchburg,"31 Beech Street",0,1,N/A
504614,"February 12, 2016",Indiana,Evansville,"S. Fares Ave.",0,1,N/A
502776,"February 9, 2016",Texas,"San Antonio","3300 block of Rock Creek Run",0,1,N/A
502171,"February 7, 2016",Florida,"Naples (Golden Gate)","2100 block of 47th Avenue Northeast",0,1,N/A
501529,"February 7, 2016",Ohio,Dayton,"1200 block of Rosedale Drive",0,1,N/A
500730,"February 6, 2016",Louisiana,"New Orleans","2400 block of Mardi Gras Boulevard",0,1,N/A
501492,"February 6, 2016","North Carolina",Franklin,"Rosemont Drive",0,1,N/A
501384,"February 4, 2016",Kansas,Abilene,"N.W. 2nd and Cedar Street",0,1,N/A
499976,"February 4, 2016",Tennessee,Memphis,"3500 block of Metropolitan Lane",0,1,N/A
507441,"February 1, 2016",Texas,"Kimble (county)",N/A,0,1,N/A
496747,"January 30, 2016",Illinois,"Chicago (Englewood)","7200 block of South Paulina Street",0,1,N/A
496030,"January 29, 2016",Georgia,Oakwood,"Candler Highway and Tanners Mill Road",0,1,N/A
494375,"January 28, 2016",Florida,Holiday,"3300 block of Garfield Dr",0,1,N/A
495427,"January 27, 2016",Alabama,"Bay Minette",N/A,0,1,N/A
492243,"January 24, 2016",Virginia,Virgilina,"1244 Hudson Rd",0,1,N/A
491535,"January 21, 2016",Colorado,Pueblo,"200 block of Bonnymede Road",0,1,N/A
490376,"January 21, 2016",Alaska,Wasilla,"Mutiny Circle",0,1,N/A
488855,"January 20, 2016",Georgia,Gainesville,"White Sulphur Road",0,1,N/A
488277,"January 18, 2016",Louisiana,Chalmette,"2317 Pecan Drive",0,1,N/A
487897,"January 18, 2016",Arizona,Tempe,"Broadway Road and Priest Drive",0,1,N/A
488852,"January 17, 2016",Georgia,Maysville,N/A,0,1,N/A
486750,"January 17, 2016",Illinois,Chicago,"8300 block of South Cottage Grove",0,1,N/A
486743,"January 16, 2016",Texas,"Elm Mott","3600 block of Beheler Road",0,1,N/A
486268,"January 16, 2016",Illinois,Chicago,"5500 block of West Adams Street",0,1,N/A
500140,"January 16, 2016","North Carolina","Winston Salem","3900 Thornaby Lane",0,1,N/A
486892,"January 16, 2016",Georgia,Augusta,"2800 block of Washington Road",0,1,N/A
486160,"January 15, 2016",Florida,Jacksonville,"Philips Highway and Baymeadows Road",0,1,N/A
486360,"January 14, 2016",Florida,Bradenton,"3800 block of 10th Street Court East",0,1,N/A
485036,"January 13, 2016",Arkansas,Camden,"401 Ouachita 88",0,1,N/A
485803,"January 13, 2016",Mississippi,"Port Gibson","Brady Avenue",0,1,N/A
486368,"January 11, 2016",Florida,Jacksonville,"8300 block of Baymeadows Road",0,1,N/A
481733,"January 7, 2016",Michigan,Jackson,"Homewild Avenue",0,1,N/A
479293,"January 4, 2016",Tennessee,Memphis,"1400 block of Briercrest Lane",2,1,N/A
477939,"January 3, 2016",Tennessee,Memphis,"300 block of Gaston Avenue",0,1,N/A
477929,"January 3, 2016",Tennessee,Knoxville,"400 block of South Hembree Street",0,1,N/A
477729,"January 2, 2016","New Jersey",Paterson,"Bergen Street",0,1,N/A
476376,"January 1, 2016",Nevada,"Las Vegas","2000 block of Raspberry Hill Road",0,1,N/A
493594,"December 31, 2015",Ohio,Akron,"800 block of East Crosier Street",0,1,N/A
475481,"December 28, 2015",California,"Rancho Cucamonga","7429 Arbor Lane",0,1,N/A
473825,"December 27, 2015",California,"Crows Landing","Marshall Road",0,1,N/A
472328,"December 26, 2015",Indiana,"La Porte","5344 South Hupp Road",0,1,N/A
471206,"December 23, 2015",Louisiana,"Baton Rouge","Jefferson Avenue",0,1,N/A
471353,"December 23, 2015",California,Poway,"13550 Danielson St.",0,1,N/A
470661,"December 22, 2015",Kansas,Manhattan,"200 block of East Park Road",0,1,N/A
470181,"December 22, 2015",Georgia,Augusta,"700 block of East Chapman Street",0,1,N/A
473902,"December 20, 2015",Missouri,Gainesville,"MO Highway 5",0,1,N/A
468966,"December 20, 2015",Indiana,"South Bend","215 S Dixie Way",0,1,N/A
468707,"December 19, 2015",Georgia,"Atlanta (College Park)",N/A,0,1,N/A
468675,"December 17, 2015","West Virginia",Huntington,"5300 block of Longwood Road",0,1,N/A
466556,"December 14, 2015",Texas,Gainesville,"900 block of East Scott Street",0,1,N/A
463261,"December 10, 2015",Texas,Houston,"5300 block of West Gulf Bank",0,1,N/A
463370,"December 10, 2015",Texas,"San Antonio","8300 block of Shoal Creek",0,1,N/A
474480,"December 8, 2015",Massachusetts,"Lanesboro (Hancock)",N/A,0,1,N/A
462575,"December 8, 2015",Alabama,Huntsville,"Alaska Avenue",0,1,N/A
461294,"December 7, 2015",Illinois,Chicago,"5100 block of South Emerald Avenue",0,1,N/A
460401,"December 5, 2015",California,Stockton,N/A,0,1,N/A
458986,"December 2, 2015",Ohio,Lowell,"Highland Ridge and OH 530",0,1,N/A
457160,"December 2, 2015",Michigan,Dowagiac,"126 Front Street",0,1,N/A
455142,"November 29, 2015",Washington,Everett,"12400 block of Admiralty Way",0,1,N/A
455172,"November 29, 2015",Michigan,Detroit,"5900 block of Yorkshire",0,1,N/A
456056,"November 29, 2015",Wisconsin,"West Sweden",N/A,0,1,N/A
468702,"November 28, 2015",California,Fresno,"California and Maple avenues",0,1,N/A
454944,"November 28, 2015",Georgia,Bogart,"Rocky Branch Rd",0,1,N/A
455595,"November 28, 2015",Arizona,"Casa Grande","9000 South Isom Road",0,1,N/A
454216,"November 26, 2015",Indiana,Evansville,"6625 E Lloyd Expy",0,1,N/A
453701,"November 26, 2015",Virginia,Elliston,"5100 block of Duke Lane",0,1,N/A
454128,"November 26, 2015",Indiana,Indianapolis,N/A,0,1,N/A
453493,"November 25, 2015",Connecticut,Colchester,"Middletown and Bigelow Road",0,1,N/A
453738,"November 25, 2015",Pennsylvania,Uniontown,"114 Pershing Court",0,1,N/A
453723,"November 24, 2015",Iowa,Toledo,"100 block of E Carleton St",0,2,N/A
452988,"November 24, 2015",Louisiana,"Baton Rouge","5000 block of Florida Street",0,1,N/A
453159,"November 23, 2015",Ohio,Marion,"378 Nunin Court",0,1,N/A
1558591,"November 23, 2015",Wisconsin,"Manitowoc (county)",N/A,0,1,N/A
451295,"November 22, 2015",Wisconsin,Stratford,"4900 block of WI-153",0,1,N/A
451845,"November 21, 2015",Wisconsin,"Rock (county)",N/A,0,1,N/A
451055,"November 21, 2015","New York",Cassadaga,"Meadows Rd",0,1,N/A
451860,"November 21, 2015",Tennessee,Dunlap,"Blue Sewanee Rd",0,1,N/A
454608,"November 21, 2015",Georgia,Jefferson,N/A,0,1,N/A
450290,"November 17, 2015",Indiana,Portland,"1600 block of N 600 E",0,1,N/A
449253,"November 17, 2015",Illinois,Chicago,"8600 block of South Aberdeen Avenue",0,1,N/A
448033,"November 15, 2015",Oklahoma,Afton,"E 310 Rd and OK 85",0,1,N/A
449206,"November 14, 2015",Oregon,Lebanon,"500 block N. Santiam Highway",0,1,N/A
446425,"November 12, 2015",Alabama,Birmingham,"600 block of Cambridge Street",0,1,N/A
446069,"November 12, 2015",Texas,Midland,"Neely Avenue",0,1,N/A
446843,"November 11, 2015",Texas,Killeen,"619 BIshop Drive",0,1,N/A
445489,"November 10, 2015",Connecticut,Windham,"64 Windham Center Road",0,1,N/A
444563,"November 8, 2015","New York",Middleport,"9400 block of Townline Rd",0,1,N/A
443994,"November 7, 2015",Oklahoma,Woodward,N/A,0,1,N/A
440878,"November 1, 2015",Ohio,Dayton,"811 Oldfield Pl",0,1,N/A
441706,"October 31, 2015","North Carolina",Zionville,"700 block of Camp Joy Road",0,1,N/A
439854,"October 31, 2015",Tennessee,Memphis,"1600 block of East Holmes Road",0,2,N/A
439322,"October 30, 2015",Texas,"Port Arthur","3280 Central Mall Blvd.",0,1,N/A
439873,"October 30, 2015","New York","Staten Island","67 Covington Circle",0,1,N/A
437030,"October 25, 2015",Mississippi,Vancleave,"2501 Carter Homestead Rd.",0,1,N/A
436419,"October 25, 2015",Arizona,Tonopah,"299th Avenue and Roosevelt",0,1,N/A
437081,"October 25, 2015",Tennessee,Harrison,"6828 Buck Trail Dr",0,1,N/A
437452,"October 25, 2015",Florida,Orlando,"4614 Alrix Drive",0,2,N/A
436182,"October 24, 2015",Kentucky,Hopkinsville,"Bethel Street",0,1,N/A
432709,"October 19, 2015",Florida,Tallahassee,"Miccosukee and Magnolia",0,1,N/A
475026,"October 17, 2015","South Dakota",Letcher,N/A,0,1,N/A
432856,"October 17, 2015",Louisiana,"La Place (Laplace)","8800 block of Houma Dr",0,1,N/A
1558531,"October 11, 2015",Wisconsin,"Bayfield (county)",N/A,0,1,N/A
429981,"October 10, 2015",Alabama,Tuscaloosa,"13000 block of North Rosser Road",0,1,N/A
429766,"October 7, 2015",California,Antioch,N/A,0,1,N/A
426689,"October 6, 2015",Ohio,Toledo,"1200 block of Buckingham Street",0,1,N/A
424398,"October 2, 2015",Oklahoma,"Oklahoma City","S.E. 80th and Sooner Rd.",0,1,N/A
424875,"October 2, 2015",Ohio,Cleveland,"East 102nd Street and St. Clair Avenue",0,1,N/A
424834,"October 2, 2015",Alabama,"Birmingham (Hoover)","2250 Little Valley Rd",0,1,N/A
425039,"October 1, 2015","New Mexico",Tucumcari,"700 block of S 7th St",1,1,N/A
424335,"October 1, 2015",Kentucky,Elkton,"303 West Shelby Street",0,1,N/A
422319,"September 28, 2015",Texas,"Corpus Christi","3300 block of South Alameda Street",0,1,N/A
422292,"September 27, 2015",Texas,Pollok,N/A,0,1,N/A
419852,"September 24, 2015",Ohio,Cleveland,"East 70th Street and Wade Park Avenue",0,1,N/A
418770,"September 22, 2015",Georgia,Macon,N/A,0,1,N/A
417960,"September 21, 2015",Alabama,Birmingham,"Sundale Drive",0,1,N/A
416870,"September 20, 2015",Ohio,Dayton,"Coulson Drive",0,1,N/A
417154,"September 20, 2015",Utah,Ogden,"100 North block of Pingree Ave",0,1,N/A
416156,"September 18, 2015",Indiana,Muncie,"700 block of South Elm Street",0,1,N/A
475707,"September 17, 2015",Ohio,Kidron,N/A,0,1,N/A
413435,"September 14, 2015",Oklahoma,Tulsa,"7300 block of East Jasper Street",0,1,N/A
414809,"September 14, 2015",Michigan,"Chippewa (county)",N/A,0,1,N/A
413710,"September 13, 2015",Indiana,Richmond,"300 block of S 7th St",0,1,N/A
418443,"September 13, 2015",Texas,Rockwall,"2700 block of Faircrest Drive",0,1,N/A
413722,"September 12, 2015",Ohio,Springfield,"3300 block of Laura Ln",0,1,N/A
412551,"September 11, 2015",Florida,Orlando,"5500 block of Silver Star Rd",0,1,N/A
408860,"September 6, 2015",Florida,"Fort Myers","100 block of Lucille Avenue",0,1,N/A
410351,"September 6, 2015",Iowa,Luana,"Hickory Creek Rd",0,1,N/A
408844,"September 6, 2015",Louisiana,Lafayette,"2401 N.W. Evangeline Thwy",0,1,N/A
408851,"September 5, 2015",Pennsylvania,Harrisburg,"Verbeke Street",0,1,N/A
406222,"September 1, 2015",Florida,"Orlando (Pine Hills)",N/A,0,1,N/A
404688,"August 29, 2015",Ohio,Bellefontaine,"804 West Patterson Avenue",0,1,N/A
400693,"August 24, 2015",Ohio,"Cincinnati (North College Hill)","1900 block of Goodman Avenue",0,1,N/A
399948,"August 22, 2015","New Jersey","Mount Laurel","3300 block of Marne Highway",0,1,N/A
399864,"August 22, 2015",Alaska,Anchorage,"2500 block of Kona Lane",0,1,N/A
399032,"August 21, 2015",Idaho,"Mountain Home",N/A,0,1,N/A
399503,"August 21, 2015",Indiana,Brooklyn,N/A,0,1,N/A
398518,"August 19, 2015",California,"Garden Grove","14000 block of Hope Street",0,1,N/A
398342,"August 19, 2015",Pennsylvania,Pittsburgh,"2600 block of Perrysville Avenue",0,1,N/A
397322,"August 18, 2015",Texas,"San Angelo","1802 Beacon Street",0,1,N/A
397334,"August 14, 2015",Indiana,Peru,"901 Apache Drive",0,1,N/A
396135,"August 14, 2015",Tennessee,Greeneville,"2733 Poplar Springs Road",0,1,N/A
394299,"August 13, 2015",Alaska,"Delta Junction",N/A,0,1,N/A
395877,"August 12, 2015",Kansas,Wichita,"2000 block of West Rita",0,1,N/A
390640,"August 8, 2015",Florida,"Boca Raton","3100 Airport Road",0,1,N/A
387554,"August 4, 2015","West Virginia","Charleston (Cross Lanes)","100 Drexel Place",0,1,N/A
394666,"August 4, 2015",Illinois,Chicago,"6700 block of South Western Avenue",0,1,N/A
387903,"August 4, 2015",Tennessee,Chattanooga,"Hughes Avenue",0,1,N/A
387372,"August 4, 2015",Missouri,"Park Hills","6100 block of Glore Road",0,1,N/A
387917,"August 3, 2015","New Jersey",Millville,"700 block of Mulberry Street",0,1,N/A
386299,"August 2, 2015",Florida,Hollywood,"7791 NW 34th St",0,1,N/A
385200,"July 31, 2015",Tennessee,Nashville,"1514 Hampton St",0,1,N/A
384271,"July 30, 2015",Arkansas,Searcy,"N Vinity Rd",0,1,N/A
389303,"July 30, 2015",Alabama,Birmingham,"5000 block of Avenue N",0,1,N/A
383795,"July 29, 2015","South Carolina",Duncan,"Sunny Ray Drive",0,1,N/A
383006,"July 27, 2015",Louisiana,"New Orleans","7500 block of Benson Street",0,1,N/A
381363,"July 25, 2015",Ohio,Gallipolis,"Clay Lick Rd",0,1,N/A
381867,"July 24, 2015",Kansas,Wichita,"700 block of South Hunter",0,1,N/A
381833,"July 24, 2015",Tennessee,Tullahoma,"Avondale Drive",0,1,N/A
380009,"July 23, 2015",Wisconsin,Madison,"300 block of Wyalusing Drive",0,1,N/A
381087,"July 23, 2015",Ohio,Waverly,"2733 Co Rd 41",0,1,N/A
380578,"July 23, 2015",Texas,Weslaco,"6th Street and Louisiana",0,1,N/A
380736,"July 22, 2015",Kansas,Olathe,"600 block of East Welston Avenue",0,1,N/A
382991,"July 18, 2015",Ohio,Columbus,"Robinwood Park",0,1,N/A
375437,"July 15, 2015",Ohio,"Dayton (Trotwood)",N/A,0,1,N/A
377077,"July 15, 2015",Illinois,Aurora,N/A,0,2,N/A
371978,"July 9, 2015",Colorado,Aurora,"1000 block of North Vaughn Street",0,1,N/A
369515,"July 5, 2015",Ohio,Cincinnati,"Virgil Road",0,1,N/A
367789,"July 2, 2015",Texas,Dallas,"Coit Road",0,1,N/A
366752,"July 1, 2015",Kentucky,Lexington,"South Broadway and Cedar Street",0,1,N/A
365203,"June 28, 2015","New Mexico",Roswell,"1901 S Sunset Avenue",0,1,N/A
366435,"June 26, 2015",Illinois,Joliet,"400 block of Mississippi Avenue",0,1,N/A
365464,"June 26, 2015",California,Fresno,"Fresno Street and McKinley Avenue",0,1,N/A
364687,"June 24, 2015",Arkansas,"Little Rock","Fulton St",0,1,N/A
362064,"June 21, 2015",Michigan,Pontiac,"Barkell Street and Tennyson",0,1,N/A
