Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Age
1531063,"October 19, 2019",Missouri,Columbia,4400 block of Rice Rd,1,0,,Teen
1542057,"October 19, 2019",Ohio,Cincinnati,2500 block of Mustang Dr,1,0,,Teen
1522472,"October 8, 2019",Texas,Lubbock,3500 block of County Rd 6000,1,0,,Teen
1527348,"October 6, 2019",Wisconsin,Marinette (county),,1,0,,Teen
1521090,"October 6, 2019",New Jersey,Paterson,133 Harrison St,1,0,,Teen
1519354,"October 4, 2019",Indiana,Indianapolis,8700 block of Pemberton Cir,1,0,,Teen
1515980,"September 30, 2019",North Carolina,Charlotte,210 E Trade St,1,0,,Teen
1515403,"September 29, 2019",New Mexico,Albuquerque,3900 block of Garcia St NE,1,0,,Teen
1515518,"September 28, 2019",Illinois,Mundelein,200 block of Longwood Terrace,1,0,,Teen
1514898,"September 28, 2019",Texas,San Antonio,900 block of Pine Eagle Ln,1,0,,Teen
1515030,"September 28, 2019",Georgia,Brunswick,578 Myers Hill Rd,1,0,,Teen
1512772,"September 25, 2019",Texas,Spring,810 Rayford Rd,1,0,,Teen
1608875,"September 22, 2019",Kentucky,Covington,3000 block of Sugar Camp Rd,1,0,,Teen
1505334,"September 15, 2019",Michigan,Detroit,16600 block of Belton St,1,0,,Teen
1502851,"September 12, 2019",Florida,Lake Worth (Palm Springs),2500 block of Springdale Blvd,1,0,,Teen
1501228,"September 10, 2019",Iowa,Fort Dodge,721 N 8th St,1,0,,Teen
1499567,"September 8, 2019",Pennsylvania,Pittsburgh,300 block of Fingal St,1,0,,Teen
1499224,"September 7, 2019",Washington,Lynnwood,2500 204th Place SW,1,0,,Teen
1494302,"September 1, 2019",Louisiana,Lafayette,100 block of S June Dr,1,0,,Teen
1489985,"August 27, 2019",Illinois,Dolton,1203 E 142nd St,1,0,,Teen
1487550,"August 24, 2019",Florida,Daytona Beach,212 S Keech St,1,0,,Teen
1486568,"August 23, 2019",Alabama,Birmingham (Tarrant),1135 Pinson Valley Pkwy,1,0,,Teen
1486893,"August 23, 2019",Florida,Tallahassee,1700 Joe Louis St,1,0,,Teen
1481679,"August 17, 2019",Kansas,Topeka,2229 SE Ohio Ave,1,0,,Teen
1473393,"August 8, 2019",Kansas,Olathe,12500 S Constance St,1,0,,Teen
1474852,"August 8, 2019",Illinois,Bensenville,200 block of George St,1,0,,Teen
1462610,"July 29, 2019",Pennsylvania,Columbia,102 N 3rd St,1,0,,Teen
1462286,"July 27, 2019",Alaska,Marshall,,1,0,,Teen
1460198,"July 26, 2019",Texas,Jasper,1100 block of Co Rd 356,1,0,,Teen
1457269,"July 25, 2019",New Jersey,Atlantic City,102 S Massachusetts Ave,1,0,,Teen
1457108,"July 24, 2019",Ohio,Harrison,10000 block of Winding Way Dr,1,0,,Teen
1453968,"July 21, 2019",Louisiana,Winnsboro,Smith St and Blanson St,1,0,,Teen
1453186,"July 20, 2019",Missouri,Saint Louis,10000 block of Toelle Ln,1,0,,Teen
1453316,"July 20, 2019",Mississippi,Columbus,2535 Main St,1,0,,Teen
1453955,"July 18, 2019",Texas,Livingston (Segno),,1,0,,Teen
1450859,"July 17, 2019",Missouri,Shelbina,200 block of W Beech St,1,0,,Teen
1446409,"July 12, 2019",Texas,Spring,7303 Spring Cypress Rd,1,0,,Teen
1442417,"July 8, 2019",California,San Francisco,24th St and Capp St,1,0,,Teen
1439323,"July 2, 2019",Arizona,Phoenix,5400 block of S 19th Ave,1,0,,Teen
1437995,"July 2, 2019",Washington,Federal Way,4519 SW 321st St,1,0,,Teen
1433166,"June 26, 2019",Kentucky,Kimper,550 Long Fork Rd,1,0,,Teen
1431541,"June 24, 2019",California,San Bernardino,933 E Central Ave,1,0,,Teen
1427181,"June 19, 2019",Indiana,South Bend,100 block of Woodhill Ln,1,0,,Teen
1419559,"June 11, 2019",Kentucky,Rocky Hill,,1,0,,Teen
1419834,"June 10, 2019",Mississippi,Horn Lake,Conrail Cir,1,1,,Teen
1419431,"June 10, 2019",South Carolina,North Charleston,2800 block of Ranger Drive,1,0,,Teen
1418975,"June 9, 2019",Alabama,Tuscaloosa,Skyland Blvd and McFarland Blvd,1,0,,Teen
1418818,"June 9, 2019",Idaho,Montpelier,US Hwy 30,1,0,,Teen
1417620,"June 7, 2019",West Virginia,Lewisburg,Feamster Rd,1,0,,Teen
1416972,"June 7, 2019",Arizona,Tucson (Tuscon),8000 block of N Country Home Ln,1,0,,Teen
1417080,"June 7, 2019",Texas,Lubbock,1600 block of 58th St,1,0,,Teen
1415323,"June 6, 2019",Ohio,Columbus,40 block of W Welch Ave,1,1,,Teen
1419903,"June 3, 2019",Texas,Inez,Co Rd 325,1,0,,Teen
1410916,"May 31, 2019",Oklahoma,Edmond,Fretz Ave and W Danforth Rd,1,0,,Teen
1409965,"May 30, 2019",South Carolina,Sumter,500 block of S Lafayette Dr,1,0,,Teen
1410011,"May 30, 2019",Mississippi,Pearl,Ridgecrest Dr,1,0,,Teen
1408146,"May 28, 2019",Mississippi,Laurel,Houston Rd,1,0,,Teen
1408646,"May 27, 2019",Arizona,Phoenix,27th Ave and Southern Ave,1,0,,Teen
1406147,"May 27, 2019",Florida,Pensacola,2369 N Palafox St,1,1,,Teen
1406563,"May 26, 2019",Arizona,Tucson,7300 block of E Marigold Cir,1,0,,Teen
1404771,"May 25, 2019",Tennessee,Memphis,2900 block of Clearbrook St,1,0,,Teen
1405583,"May 25, 2019",Kentucky,Bardstown,105 Bard Ave,1,0,,Teen
1402529,"May 21, 2019",Ohio,Belle Valley,Outpost Rd,1,0,,Teen
1395374,"May 14, 2019",Missouri,Kansas City,5000 N Oak Trafficway,1,0,,Teen
1392942,"May 12, 2019",Montana,Billings,12 Stella St,1,0,,Teen
1392351,"May 11, 2019",Tennessee,Antioch,3800 block of Swan Ridge Dr,1,0,,Teen
1392543,"May 11, 2019",Illinois,Champaign,1600 block of Hedge Rd,1,1,,Teen
1387125,"May 4, 2019",Illinois,Venice,600 block of 3rd St,1,1,,Teen
1387168,"May 4, 2019",Illinois,Centralia,100 block of S Pine St,1,0,,Teen
1380603,"April 25, 2019",Indiana,Gary,1100 block of Rutledge St,1,0,,Teen
1370948,"April 14, 2019",Missouri,Saint Louis,1700 block of Parktree Ln,1,0,,Teen
1372315,"April 13, 2019",New York,Yonkers,358 Nepperhan Ave,1,0,,Teen
1368008,"April 7, 2019",Mississippi,Indianola,200 block of W Augusta St,1,0,,Teen
1360810,"March 30, 2019",Kansas,Concordia,120th Rd and River Bottom Rd,1,0,,Teen
1354713,"March 24, 2019",Iowa,Montrose,2308 280th St,1,0,,Teen
1352829,"March 22, 2019",Arkansas,Springdale,Singletree Ave,1,0,,Teen
1354026,"March 22, 2019",North Carolina,Fayetteville,3100 Cricket Rd,1,0,,Teen
1349563,"March 18, 2019",Utah,Salt Lake City (Kearns),5007 W 5400 South,1,0,,Teen
1350746,"March 18, 2019",Texas,Spring,25811 Elmley Place,1,0,,Teen
1347878,"March 14, 2019",Mississippi,Greenville,247 Crescent St,1,0,,Teen
1346113,"March 13, 2019",Texas,Houston,12929 Northwest Fwy,1,0,,Teen
1343205,"March 9, 2019",Illinois,Chicago,7300 block of S Aberdeen St,1,0,,Teen
1347871,"March 9, 2019",Mississippi,Greenwood,200 block of N Stone Ave,1,0,,Teen
1342924,"March 8, 2019",Georgia,Douglasville,Legend Creek Way,1,0,,Teen
1336645,"February 26, 2019",South Dakota,Rapid City,700 block of Blaine Ave,1,0,,Teen
1329984,"February 18, 2019",Indiana,Richmond,2115 Grand Blvd,1,0,,Teen
1329406,"February 17, 2019",Iowa,Davenport,2426 N Michigan Ave,1,0,,Teen
1320361,"February 5, 2019",Texas,Fort Worth,5370 Blue Mound Rd,1,0,,Teen
1320271,"February 5, 2019",Utah,Salt Lake City (West Valley City),1347 W 2320 South,1,0,,Teen
1318649,"February 3, 2019",California,Firebaugh,600 block of N. Fairfax Ave,1,0,,Teen
1322220,"February 1, 2019",New York,Putnam Valley,56 Ridge Avenue,1,0,,Teen
1313441,"January 27, 2019",Texas,Spring,23100 block of Kimberly Glen Lane,1,0,,Teen
1308070,"January 22, 2019",New York,Syracuse,921 Ballantyne Rd,1,0,,Teen
1308482,"January 22, 2019",Texas,Houston,16900 block of Jenikay Ln,1,0,,Teen
1306011,"January 19, 2019",Texas,Houston,11600 Vinedale Dr,1,0,,Teen
1306941,"January 19, 2019",South Carolina,Allendale,200 block of Bing St,1,0,,Teen
1305643,"January 19, 2019",Texas,Houston,2107 Linden Creek Ln,1,0,,Teen
1305697,"January 16, 2019",Georgia,Atlanta,200 Block of Springside Dr SE,1,0,,Teen
1299668,"January 12, 2019",Louisiana,New Orleans,6780 Bundy Rd,1,0,,Teen
1297524,"January 10, 2019",Tennessee,Madison,201 E Palestine Ave,1,0,,Teen
1356860,"January 6, 2019",California,San Jose,Thistlewood Court,1,0,,Teen
1293992,"January 5, 2019",Oklahoma,Tulsa,7902 S Sheridan Rd,1,0,,Teen
1292019,"January 3, 2019",Georgia,Augusta,2000 block of Ellis St,1,0,,Teen
1289271,"December 31, 2018",Georgia,Lawrenceville,1874 Riverlanding Cir,2,0,,Teen
1289265,"December 30, 2018",Missouri,Saint Louis,10400 block of Baron Dr,1,0,,Teen
1286304,"December 26, 2018",Mississippi,Goodman,91 Cedar Grove Dr,1,0,,Teen
1286417,"December 26, 2018",Florida,Lake City,200 block of SE Anastasia St,1,0,,Teen
1283079,"December 23, 2018",Florida,Saint Petersburg,Central Ave and 58th St,1,0,,Teen
1278429,"December 16, 2018",Kentucky,Bowling Green,222 Moonlite Ave,1,0,,Teen
1278409,"December 15, 2018",Texas,Houston,13000 block of Duncum St,1,0,,Teen
1278778,"December 14, 2018",Missouri,Florissant,13 Holly Ln,1,0,,Teen
1273048,"December 9, 2018",Oklahoma,Tulsa,1130 E 23rd St,1,0,,Teen
1272272,"December 8, 2018",Pennsylvania,New Castle,400 block of N Liberty St,1,0,,Teen
1271151,"December 4, 2018",Texas,Dallas,1800 block of Bickers St,1,0,,Teen
1267534,"November 30, 2018",Washington,Edmonds,7400 block of 208th St SW,1,0,,Teen
1265736,"November 28, 2018",Ohio,Akron,262 Grand Ave,1,1,,Teen
1261110,"November 21, 2018",Florida,Homosassa Springs,6000 block of W Wayward Wind Loop,1,0,,Teen
1257873,"November 18, 2018",North Carolina,Winston Salem (Winston-salem),5013 Eltha Dr,1,0,,Teen
1259687,"November 17, 2018",Texas,Roanoke (Northlake),1400 block of Tumbleweed Tr,1,0,,Teen
1257514,"November 16, 2018",Michigan,Mass City,,1,0,,Teen
1255632,"November 14, 2018",Arizona,Phoenix,1510 S 19th Dr,1,0,,Teen
1255061,"November 13, 2018",Louisiana,Jackson,2800 block of Charles Drive,1,0,,Teen
1254561,"November 12, 2018",Illinois,Decatur,1100 block of N Main St,1,0,,Teen
1248178,"November 2, 2018",Louisiana,Ragley,Topsy Bel Rd,1,0,,Teen
1563948,"October 19, 2018",Wisconsin,Calumet (county),,1,0,,Teen
1238006,"October 19, 2018",Ohio,Painesville,595 Mentor Ave,1,0,,Teen
1235835,"October 18, 2018",Alabama,Huntsville,102 Winchester Rd,1,0,,Teen
1229736,"October 10, 2018",North Carolina,Fayetteville,1000 block of Wood Creek Dr,1,0,,Teen
1227183,"October 7, 2018",Texas,Dallas,4849 Haverwood Ln,1,0,,Teen
1221130,"September 30, 2018",Texas,Humble (Atascocita),6700 block of Atasca Dr,1,0,,Teen
1216785,"September 23, 2018",Utah,Hyrum,,1,0,,Teen
1213916,"September 19, 2018",Illinois,Rockford,2300 block of Clover Ave,1,0,,Teen
1203323,"September 4, 2018",Colorado,Loveland,3000 block of N Duffield Ave,1,0,,Teen
1202290,"August 31, 2018",Tennessee,New Union,,1,0,,Teen
1457344,"August 31, 2018",New York,Otsego (county),,1,0,,Teen
1198884,"August 29, 2018",Ohio,Cincinnati (Mount Carmel),4200 block of Beechmont Dr,1,0,,Teen
1194262,"August 21, 2018",Arkansas,Lake Village,1379 Sixteen Section Rd,1,0,,Teen
1191978,"August 20, 2018",Michigan,Muskegon (Muskegon Heights),2500 block of Elwood St,1,0,,Teen
1191389,"August 19, 2018",Tennessee,Clarksville,Granny White Rd,1,0,,Teen
1187662,"August 14, 2018",Washington,Seattle (Burien),12600 block of 12th Avenue South,1,0,,Teen
1183458,"August 9, 2018",Ohio,Barberton,27th Street Northwest,1,0,,Teen
1178703,"August 3, 2018",Delaware,Wilmington,1300 block of E 27th St,1,0,,Teen
1175444,"July 30, 2018",Ohio,Cincinnati,2267 Vine St,1,0,,Teen
1175367,"July 28, 2018",North Carolina,Hickory,1800 block of 13th Ave NE,1,0,,Teen
1173778,"July 28, 2018",Missouri,Florissant (Black Jack),4700 block of Bristol Rock Rd,1,0,,Teen
1184218,"July 27, 2018",North Carolina,Marion,Reid St,1,0,,Teen
1173901,"July 27, 2018",Arkansas,Benton (Haskell),Meadow Creek Ct,1,0,,Teen
1172392,"July 26, 2018",Arkansas,Cotton Plant (Maberry),CR 794,1,0,,Teen
1171386,"July 24, 2018",Texas,Conroe,1100 S Loop 336,1,0,,Teen
1164273,"July 15, 2018",Ohio,Cleveland,6500 block of Newman Ave,1,0,,Teen
1164650,"July 15, 2018",Oklahoma,Bethany,2004 N Wilburn Ave,1,0,,Teen
1160765,"July 10, 2018",Oklahoma,Oklahoma City,2400 block of S St Clair Ave,1,0,,Teen
1159870,"July 9, 2018",Michigan,Pontiac,100 block of Willard St,1,0,,Teen
1159109,"July 7, 2018",Missouri,Columbia,700 block of Hulen Dr,1,0,,Teen
1158181,"July 5, 2018",Virginia,Alexandria,8400 block of Del Norte Court,1,0,,Teen
1156225,"July 4, 2018",Colorado,Fort Collins,800 block of Merganser Dr,1,0,,Teen
1155095,"July 3, 2018",Georgia,Roswell,1275 Upper Hembree Rd,1,1,,Teen
1158269,"June 30, 2018",Mississippi,Carthage,Martin Luther King Dr,1,0,,Teen
1150652,"June 26, 2018",Massachusetts,Dighton,475 Forest St,1,0,,Teen
1140927,"June 13, 2018",Wisconsin,Madison,4402 E Buckeye Rd,1,0,,Teen
1139623,"June 12, 2018",Tennessee,Memphis,3131 Madewell St,1,0,,Teen
1140146,"June 11, 2018",North Carolina,Taylorsville,Will Wilson Ln,1,0,,Teen
1139997,"June 8, 2018",Texas,Big Spring,1800 block of Nolan St,1,0,,Teen
1136556,"June 7, 2018",Oregon,Silver Lake,Bowens Ln,1,0,,Teen
1135409,"June 6, 2018",Georgia,Riverdale,Adel Ln,1,0,,Teen
1134510,"June 5, 2018",Texas,Borger,TX-207 and Franklin St,1,1,,Teen
1133401,"June 5, 2018",Arizona,Glendale,67th Ave and Bethany Home Rd,1,0,,Teen
1133365,"June 4, 2018",Ohio,Dayton,2500 block of Wheeler Ave,1,0,,Teen
1133028,"June 4, 2018",Indiana,Lebanon,1400 block of W South St,1,0,,Teen
1131283,"June 1, 2018",Washington,Seattle (Seatac),14700 Block of 29th Pl S,1,0,,Teen
1129078,"May 29, 2018",Arizona,Tucson,3700 block of N Campbell Ave,1,0,,Teen
1133828,"May 29, 2018",Indiana,Indianapolis,7700 block of E 10th St,0,1,,Teen
1130737,"May 28, 2018",Iowa,Des Moines,1500 block of Walker St,1,0,,Teen
1128125,"May 27, 2018",Washington,Cle Elum,Sandy Ridge Rd,1,0,,Teen
1126929,"May 27, 2018",Pennsylvania,New Bloomfield,1600 block of Jericho Rd,1,0,,Teen
1126570,"May 26, 2018",Louisiana,Lake Charles (Moss Bluff),Koonce Rd,1,0,,Teen
1126206,"May 26, 2018",Illinois,Chicago,800 block of E 49th St,1,0,,Teen
1122304,"May 21, 2018",Alabama,Birmingham,200 block of Tucker Ave,1,0,,Teen
1121021,"May 18, 2018",Oklahoma,Tulsa,2600 block of E Oklahoma St,1,0,,Teen
1116203,"May 14, 2018",Mississippi,Meridian,2427 4th Ave,1,0,,Teen
1114730,"May 12, 2018",Illinois,Rockford,1100 block of Fairview Ave,1,0,,Teen
1114701,"May 12, 2018",Texas,Rockwall,1100 block of Fairview Dr,1,0,,Teen
1113399,"May 10, 2018",Iowa,Clarksville,,1,0,,Teen
1105388,"April 30, 2018",Texas,Christine,,1,1,,Teen
1099299,"April 24, 2018",Alabama,Birmingham,4016 37th Ave N,1,0,,Teen
1093664,"April 15, 2018",North Carolina,Greensboro,1316 Maple St,1,0,,Teen
1092432,"April 15, 2018",Indiana,Fort Wayne,2700 block of Chestnut St,1,1,,Teen
1082552,"March 30, 2018",Mississippi,Meridian,107 71st Pl,1,0,,Teen
1080382,"March 28, 2018",Indiana,Terre Haute,Golf Bag Ln,1,0,,Teen
1077676,"March 25, 2018",Georgia,Brunswick,104 Eagles Point Dr,1,0,,Teen
1068059,"March 12, 2018",Louisiana,Lake Providence,300 Church Street,1,0,,Teen
1064500,"March 7, 2018",Alabama,Birmingham,950 Springville Rd,1,2,,Teen
1062704,"March 4, 2018",Georgia,Atlanta,800 block of Mercury Drive,1,0,,Teen
1056686,"February 23, 2018",Louisiana,Monroe,Curtis Rd and Swartz Fairbanks Rd,1,0,,Teen
1054182,"February 20, 2018",Texas,El Paso,7100 block of Dale Rd,1,0,,Teen
1052724,"February 18, 2018",Arizona,Sierra Vista,77 El Camino Real,1,0,,Teen
1051199,"February 15, 2018",California,Santa Barbara,E Camino Cielo,1,0,,Teen
1050406,"February 14, 2018",Louisiana,Westlake,1411 Clarence St,1,0,,Teen
1045868,"February 8, 2018",Florida,Myakka City,14930 Albritton Rd,1,0,,Teen
1045764,"February 8, 2018",Texas,Lubbock,5010 I-27,1,0,,Teen
1044837,"February 7, 2018",Tennessee,Nashville,1500 Porter Rd,1,0,,Teen
1046008,"February 7, 2018",New York,Syracuse,443 Shonnard St,1,0,,Teen
1042457,"February 3, 2018",Mississippi,Gulfport,4000 block of Ponderosa Dr,1,0,,Teen
1042467,"February 3, 2018",California,Santa Maria,600 block of W Polk St,1,0,,Teen
1069026,"February 3, 2018",Louisiana,Baton Rouge,4036 Hazelwood Dr,1,0,,Teen
1040218,"January 31, 2018",Connecticut,Guilford,104 Seaside Ave,1,0,,Teen
1037723,"January 26, 2018",New Jersey,Egg Harbor Township,10 block of Woodrow Ave,1,0,,Teen
1032573,"January 21, 2018",Indiana,Campbellsburg,7460 E County Rd 800 N,1,0,,Teen
1237375,"January 16, 2018",Georgia,Rome,Bollen Ct,1,0,,Teen
1027535,"January 15, 2018",Tennessee,Antioch,100 Arbor Knoll Blvd,1,0,,Teen
1028741,"January 14, 2018",Nebraska,Genoa,N 390th Ave,1,0,,Teen
1018187,"January 1, 2018",Oregon,Sherwood,23077 SW Main St,1,0,,Teen
1019020,"December 31, 2017",Mississippi,Cleveland,,1,0,,Teen
1021377,"December 30, 2017",Texas,Hillsboro,1000 block of E Walnut St,1,0,,Teen
1014850,"December 26, 2017",Illinois,Wilmington,1800 S Water St,1,0,,Teen
1013274,"December 22, 2017",New York,Guilford,CR 35,1,0,,Teen
1012025,"December 21, 2017",South Carolina,Inman,Stevens Ct,1,0,,Teen
1010810,"December 19, 2017",Arizona,Glendale,Beardsley Rd and 67th Ave,1,0,,Teen
1009409,"December 17, 2017",Texas,Deer Park,1500 block of Wilson Dr,1,0,,Teen
1010174,"December 15, 2017",Alabama,Odenville,900 block of Maple Trace,1,0,,Teen
1007558,"December 13, 2017",Ohio,Newcomerstown,16978 Horseshoe Bend East Rd SE,1,0,,Teen
1005355,"December 10, 2017",Utah,Roosevelt (Ballard),,1,0,,Teen
1006794,"December 9, 2017",Alabama,Anniston,Paul St,1,0,,Teen
1002305,"December 5, 2017",Tennessee,Lawrenceburg,1015 Smith Ave,1,0,,Teen
1002623,"December 4, 2017",New Mexico,Albuquerque,5000 block of Azuelo Ave NW,1,0,,Teen
999515,"November 30, 2017",Arizona,Phoenix,Thomas Rd and 67th Ave,1,0,,Teen
996497,"November 26, 2017",Nevada,West Wendover,800 Ash St,1,0,,Teen
995550,"November 25, 2017",Tennessee,Memphis (Hickory Hill),5900 block of Hickory Trace Cove,1,0,,Teen
995796,"November 24, 2017",Texas,Bulverde,,1,0,,Teen
995915,"November 16, 2017",Colorado,Saguache,CO 788,1,0,,Teen
986991,"November 13, 2017",North Carolina,Lillington,2091 N.C. Highway 27,1,0,,Teen
987587,"November 13, 2017",Alabama,Adger,Valley Ford Rd and Buford Rd,1,0,,Teen
987108,"November 12, 2017",Tennessee,Dresden,Evergreen Street,1,0,,Teen
986230,"November 11, 2017",Minnesota,Aurora,5800 block of Stepetz Rd 53,1,0,,Teen
984178,"November 8, 2017",Texas,Kountze,2600 block of FM 418,1,0,,Teen
980363,"November 4, 2017",New Hampshire,Exeter (Brentwood),Pine Rd,1,0,,Teen
979736,"November 2, 2017",Connecticut,Wethersfield,26-28 Alison Ln,1,0,,Teen
979214,"November 2, 2017",Virginia,Williamsburg,1700 block of Skiffes Creek Circle,1,0,,Teen
978597,"October 31, 2017",Mississippi,Columbus,Poplar St,1,0,,Teen
978340,"October 31, 2017",Georgia,Atlanta,300 Block of Fairburn Rd,1,0,,Teen
976123,"October 29, 2017",Illinois,Chicago,6600 S Marquette Rd,1,0,,Teen
975812,"October 28, 2017",Texas,Fort Worth,5400 block of Wilson Rd,1,0,,Teen
975393,"October 26, 2017",Georgia,Forest Park,Boca Grande Boulevard,1,0,,Teen
973741,"October 26, 2017",Arkansas,Altheimer,700 block of Short Front St,1,0,,Teen
971428,"October 23, 2017",Alabama,Cullman,Fox Meadow Trail,1,0,,Teen
965362,"October 21, 2017",Oklahoma,Tulsa,2600 block of 28th St,1,0,,Teen
958930,"October 14, 2017",Illinois,Decatur,1400 block of E Wellington Way,1,0,,Teen
959049,"October 14, 2017",Washington,Kelso,1500 block of Carroll Rd,1,0,,Teen
957685,"October 11, 2017",Kentucky,Somerset,KY-1003,1,0,,Teen
954977,"October 7, 2017",Missouri,Saint Louis (University City),6600 block of Bartmer Ave,1,0,,Teen
954252,"October 7, 2017",Kentucky,Hopkinsville,Beaumont Ct,1,0,,Teen
974466,"October 7, 2017",Utah,Santaquin,,1,0,,Teen
952201,"October 3, 2017",Texas,Dallas,Whitehurst Dr and Skillman St,1,0,,Teen
946014,"October 1, 2017",Indiana,Indianapolis,1800 block of N Routiers Ave,1,0,,Teen
949007,"September 30, 2017",Mississippi,Horn Lake,Longwood Cove,1,1,,Teen
946149,"September 30, 2017",Georgia,Augusta,2400 Block of Amsterdam Dr,1,0,,Teen
943441,"September 26, 2017",Texas,Garland,3700 block of Burning Tree Ln,1,0,,Teen
941819,"September 24, 2017",New York,Yonkers,201 Warburton Ave,1,0,,Teen
939599,"September 22, 2017",Kentucky,Franklin,303 Pepper St,1,0,,Teen
944644,"September 19, 2017",Texas,Manvel,5000 block of CR 48,1,0,,Teen
935342,"September 17, 2017",Ohio,Fremont,300 block of Jackson St,1,0,,Teen
932639,"September 14, 2017",Florida,Jacksonville,4600 block of Ricker Rd,1,0,,Teen
926112,"September 2, 2017",Tennessee,Springfield,10th Ave,1,0,,Teen
923499,"August 28, 2017",Florida,Pinellas Park,6500 87th Ave N,1,0,,Teen
921669,"August 27, 2017",Georgia,Marietta,790 Wilson Circle,1,0,,Teen
921625,"August 26, 2017",Minnesota,Minneapolis (Crystal),5359 W Broadway Ave,1,0,,Teen
915548,"August 17, 2017",North Carolina,Winston Salem (Winston-salem),4365 Wakeman Dr,1,0,,Teen
914423,"August 15, 2017",Washington,Spokane,N Washington St and W Spokane Falls Blvd,1,0,,Teen
914995,"August 14, 2017",Alabama,Birmingham,4100 Messer Airport Hwy,1,0,,Teen
912715,"August 12, 2017",Missouri,Festus,1900 block of Iditarod Trail,1,0,,Teen
910872,"August 9, 2017",Oklahoma,Tulsa,5000 block of S Hudson,1,0,,Teen
909203,"August 8, 2017",Wisconsin,Loganville,S6350 WI-23,1,0,,Teen
908443,"August 7, 2017",Texas,Wichita Falls,1509 Trigg Ln,1,0,,Teen
905923,"August 4, 2017",Texas,San Antonio,6200 block of Big Valley Dr,1,0,,Teen
906573,"August 4, 2017",Mississippi,Gulfport,3600 block of Sabine Street,1,0,,Teen
904990,"August 2, 2017",New York,Glen Cove,Williams St,1,0,,Teen
899292,"July 26, 2017",Wisconsin,Waupaca,E410 Rieben Rd,1,0,,Teen
900142,"July 26, 2017",California,Oakland,2300 block of Fruitvale Ave,1,0,,Teen
896934,"July 23, 2017",Missouri,Saint Louis,1400 block of Kealty Ln,1,0,,Teen
894646,"July 20, 2017",Texas,Humble (Atascocita),19900 block of River Brook Dr,1,0,,Teen
894636,"July 19, 2017",Georgia,Athens,Hollow Ridge Drive,1,0,,Teen
893814,"July 18, 2017",Arizona,Mesa,600 block of E Kino Dr,1,0,,Teen
895171,"July 17, 2017",Idaho,Troy,Nora Creek Rd,1,0,,Teen
889940,"July 14, 2017",Louisiana,Westwego (Bridge City),9200 block of E Claiborne Pkwy,1,0,,Teen
889468,"July 13, 2017",Mississippi,Columbus,Florence St,1,0,,Teen
886519,"July 8, 2017",Tennessee,Greeneville,573 Warrensburg Road,1,0,,Teen
886470,"July 8, 2017",Illinois,Des Plaines,9900 block of Linda Ln,1,0,,Teen
884717,"July 6, 2017",Louisiana,Harvey,2400 block of Alex Kornman Blvd,1,0,,Teen
882547,"July 4, 2017",Texas,San Antonio,3134 Mission Gate,1,0,,Teen
882040,"July 1, 2017",Indiana,Hammond,7300 block of Harrison Avenue,1,0,,Teen
881562,"June 30, 2017",Georgia,Jenkins (county),,1,0,,Teen
876396,"June 26, 2017",Alabama,Montgomery,1714 Coral Ln,1,1,,Teen
874949,"June 24, 2017",Missouri,Saint Louis,10000 block of Toelle Ln,1,0,,Teen
874827,"June 24, 2017",Tennessee,Nashville,Hurst Dr,1,1,,Teen
873385,"June 22, 2017",Florida,Bradenton,300 block of 12th Ave W,1,0,,Teen
871853,"June 19, 2017",Ohio,Barberton,Pasadena Pl,1,0,,Teen
870598,"June 19, 2017",Georgia,Macon,152 Bradstone Cir,1,0,,Teen
869455,"June 17, 2017",Oklahoma,Tulsa,5400 block of North Hartford,1,2,,Teen
868755,"June 16, 2017",Georgia,Dallas,Double Branches Lane,1,0,,Teen
866871,"June 14, 2017",Oklahoma,Tulsa,1000 Block of E 51st Pl N,1,0,,Teen
865851,"June 12, 2017",Texas,Dayton,CR 2342,1,0,,Teen
865841,"June 10, 2017",South Dakota,Presho,,1,0,,Teen
862962,"June 8, 2017",Louisiana,Farmerville (Rocky Branch),,1,0,,Teen
863950,"June 8, 2017",California,Antioch,4300 block of Palomar Dr,1,0,,Teen
862935,"June 6, 2017",Virginia,Chesterfield,Welch Dr and Old Creek Rd,1,0,,Teen
858141,"June 1, 2017",Missouri,Saint Louis,2500 block of Hodiamont Ave,1,0,,Teen
858227,"June 1, 2017",Texas,Houston,13800 block of Northlake Dr,1,0,,Teen
856998,"May 31, 2017",Kansas,Topeka,715 SW 16th Ave,1,0,,Teen
855772,"May 30, 2017",Oklahoma,Chickasha,1214 W Chickasha Ave,1,0,,Teen
852646,"May 26, 2017",Louisiana,New Orleans,3400 block of Esplanade Avenue,1,0,,Teen
852662,"May 24, 2017",South Carolina,Sumter,Miller Road,1,0,,Teen
851634,"May 24, 2017",Illinois,Springfield,200 block of E Scarritt St,1,0,,Teen
849581,"May 21, 2017",Wisconsin,Ontario,Pisgah Road,1,0,,Teen
849267,"May 20, 2017",Kentucky,Campbellsville,Busy Baker Road,1,0,,Teen
849202,"May 20, 2017",Illinois,Des Plaines,2106 David Drive,1,0,,Teen
843005,"May 12, 2017",Texas,Big Spring,1601 W 11th Place,1,0,,Teen
840009,"May 8, 2017",Louisiana,Eunice,E Dean St,1,0,,Teen
837298,"May 5, 2017",Louisiana,Baton Rouge,11320 Greenwell Springs Rd,1,0,,Teen
